Longitude_city1,Latitude_City1,Longitude_City2,Latitude_City2,City1,City2,Month,Passenger_Trips,Aircraft_Trips,Passenger_Load_Factor,Distance_GC_(km),RPKs,ASKs,Seats,Year,Month_num
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Oct-03,9096,357,71.4,412,3747552,5245584,12732,2003,10
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Oct-03,11449,664,53.66802606,310,3549190,6613230,21333,2003,10
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Oct-03,122282,806,89.8,680,83151760,92565000,136125,2003,10
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Oct-03,73854,744,80.5,618,45641772,56668746,91697,2003,10
147.32499,-42.88055,148.0482,-22.0018,HOBART,SYDNEY,Oct-03,17991,186,83.6,1039,18692649,22353046,21514,2003,10
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Oct-03,13786,239,65.5,538,7416868,11318982,21039,2003,10
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Oct-03,16195,209,75.9,1250,20243750,26683750,21347,2003,10
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Oct-03,43557,436,80.6,476,20733132,25710664,54014,2003,10
147.15714,-41.42983,148.0482,-22.0018,LAUNCESTON,SYDNEY,Oct-03,6119,62,85.3,914,5592766,6555208,7172,2003,10
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Oct-03,7204,282,71.8,378,2723112,3790584,10028,2003,10
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Oct-03,70490,482,93.4,1330,93751700,100424310,75507,2003,10
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Oct-03,9907,459,61.3,457,4527499,7391061,16173,2003,10
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,NEWCASTLE,Oct-03,5130,194,73.5,836,4288680,5838624,6984,2003,10
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Oct-03,99160,659,76.5,2706,268326960,350805840,129640,2003,10
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Oct-03,515667,3147,80.7,706,364060902,450944086,638731,2003,10
148.0482,-22.0018,148.0482,-22.0018,PERTH,PORT HEDLAND,Oct-03,7896,148,77.03414634,1312,10359552,13448000,10250,2003,10
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Oct-03,106328,614,82.6,3284,349181152,422864260,128765,2003,10
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Oct-03,14243,122,89.4,1454,20709322,23176760,15940,2003,10
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Oct-03,23132,200,90.7,837,19361484,21338478,25494,2003,10
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Oct-03,10598,106,86.2,1690,17910620,20776860,12294,2003,10
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Oct-03,9601,445,60.7,367,3523567,5807408,15824,2003,10
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Nov-03,6680,59,85.9,1316,8790880,10234532,7777,2003,11
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Nov-03,36323,301,82.6,1622,58915906,71350158,43989,2003,11
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Nov-03,14903,140,75.7,972,14485716,19127988,19679,2003,11
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Nov-03,0,0,0,2619,0,0,0,2003,11
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Nov-03,9011,80,78,1607,14480677,18565671,11553,2003,11
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Nov-03,128668,1070,80.2,643,82733524,103153275,160425,2003,11
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Nov-03,37969,364,72.6,2120,80494280,110820880,52274,2003,11
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PORT LINCOLN,Nov-03,8747,524,67.3,246,2151762,3196032,12992,2003,11
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Nov-03,107675,942,76.7,1167,125656725,163860804,140412,2003,11
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Nov-03,10386,396,65.4,452,4694472,7181376,15888,2003,11
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Nov-03,0,0,0,1305,0,0,0,2003,11
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Nov-03,13842,125,79.4,2022,27988524,35251548,17434,2003,11
133.8807,-23.698,148.0482,-22.0018,BALLINA,SYDNEY,Nov-03,6042,229,73.2,612,3697704,5053284,8257,2003,11
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Nov-03,77232,689,71,1391,107429712,151399222,108842,2003,11
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Nov-03,34794,390,70.5,956,33263064,47214928,49388,2003,11
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Nov-03,15505,138,78.4,2852,44220260,56418264,19782,2003,11
153.02107,-27.47013,153.39999,-28.01667,BRISBANE,HAMILTON ISLAND,Nov-03,9716,108,77.3,888,8627808,11158608,12566,2003,11
153.02107,-27.47013,147.32499,-42.88055,BRISBANE,HOBART,Nov-03,8095,60,88.9,1791,14498145,16301682,9102,2003,11
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Nov-03,30759,324,75.1,797,24514923,32637150,40950,2003,11
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Nov-03,204446,1505,81.5,1381,282339926,346353419,250799,2003,11
153.02107,-27.47013,142.13649,-34.20684,BRISBANE,NEWCASTLE,Nov-03,5638,192,75.5,614,3461732,4587808,7472,2003,11
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Nov-03,26128,178,86,3615,94452720,109773090,30366,2003,11
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Nov-03,11324,96,87.5,895,10134980,11581300,12940,2003,11
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Nov-03,27112,354,79.7,518,14044016,17621324,34018,2003,11
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Nov-03,337853,2391,79.9,753,254403309,318438429,422893,2003,11
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Nov-03,49670,508,73.2,1112,55233040,75449200,67850,2003,11
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Nov-03,11147,162,73.2,1677,18693519,25547418,15234,2003,11
122.2359,-17.9614,149.18681,-21.14434,CAIRNS,MELBOURNE,Nov-03,16035,122,82.3,2311,37056885,45036768,19488,2003,11
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Nov-03,77554,507,78.4,1971,152858934,194894451,98881,2003,11
122.2359,-17.9614,150.92905,-31.09048,CAIRNS,TOWNSVILLE,Nov-03,7777,284,63.96611285,284,2208668,3452872,12158,2003,11
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Nov-03,68061,683,84.1,470,31988670,38026760,80908,2003,11
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Nov-03,76848,1713,68,236,18136128,26670360,113010,2003,11
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Nov-03,19251,394,82.5,443,8528193,10332532,23324,2003,11
130.84178,-12.46283,149.18681,-21.14434,DARWIN,MELBOURNE,Nov-03,2591,26,72.2,3131,8112421,11243421,3591,2003,11
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Nov-03,12112,104,78.8,3155,38213360,48523900,15380,2003,11
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Nov-03,8741,343,71.5,412,3601292,5039172,12231,2003,11
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Nov-03,10941,628,53.92045735,310,3391710,6290210,20291,2003,11
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Nov-03,115474,779,91.1,680,78522320,86228760,126807,2003,11
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Nov-03,78164,768,81.7,618,48305352,59153106,95717,2003,11
147.32499,-42.88055,148.0482,-22.0018,HOBART,SYDNEY,Nov-03,16918,180,81.3,1039,17577802,21623668,20812,2003,11
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Nov-03,13426,222,68.7,538,7223188,10516824,19548,2003,11
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Nov-03,14791,204,69.5,1250,18488750,26583750,21267,2003,11
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Nov-03,48372,480,77.8,476,23025072,29577688,62138,2003,11
147.15714,-41.42983,148.0482,-22.0018,LAUNCESTON,SYDNEY,Nov-03,5767,60,83.1,914,5271038,6346816,6944,2003,11
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Nov-03,6398,266,67.7,378,2418444,3574368,9456,2003,11
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Nov-03,75400,515,85.6,1330,100282000,117099850,88045,2003,11
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Nov-03,9078,413,62.3,457,4148646,6658490,14570,2003,11
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,NEWCASTLE,Nov-03,12004,234,80,836,10035344,12538328,14998,2003,11
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Nov-03,93756,626,75,2706,253703736,338093052,124942,2003,11
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Nov-03,519474,3069,84.1,706,366748644,435864632,617372,2003,11
148.0482,-22.0018,148.0482,-22.0018,PERTH,PORT HEDLAND,Nov-03,7543,144,77.22153972,1312,9896416,12815616,9768,2003,11
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Nov-03,95448,585,80.4,3284,313451232,389843640,118710,2003,11
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Nov-03,13598,119,87.6,1454,19771492,22567534,15521,2003,11
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Nov-03,21379,181,94.4,837,17894223,18947169,22637,2003,11
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Nov-03,8099,96,73,1690,13687310,18738720,11088,2003,11
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Nov-03,9316,425,61.8,367,3418972,5535828,15084,2003,11
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Dec-03,6709,62,81.8,1316,8829044,10788568,8198,2003,12
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Dec-03,38373,311,84.6,1622,62241006,73585274,45367,2003,12
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Dec-03,14665,152,68.1,972,14254380,20927160,21530,2003,12
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Dec-03,0,0,0,2619,0,0,0,2003,12
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Dec-03,9045,78,79.6,1607,14535315,18253913,11359,2003,12
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Dec-03,134029,1114,79.6,643,86180647,108211113,168291,2003,12
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Dec-03,42293,368,79.9,2120,89661160,112266720,52956,2003,12
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PORT LINCOLN,Dec-03,9574,550,59.9,246,2355204,3932310,15985,2003,12
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Dec-03,121721,990,81.4,1167,142048407,174592536,149608,2003,12
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Dec-03,9147,367,63,452,4134444,6558068,14509,2003,12
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Dec-03,0,0,0,1305,0,0,0,2003,12
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Dec-03,13370,144,66.1,2022,27034140,40923258,20239,2003,12
133.8807,-23.698,148.0482,-22.0018,BALLINA,SYDNEY,Dec-03,7261,262,75.7,612,4443732,5869080,9590,2003,12
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Dec-03,79899,711,70.9,1391,111139509,156729534,112674,2003,12
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Dec-03,35960,396,72.5,956,34377760,47403260,49585,2003,12
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Dec-03,17564,155,76.2,2852,50092528,65718636,23043,2003,12
153.02107,-27.47013,153.39999,-28.01667,BRISBANE,HAMILTON ISLAND,Dec-03,9017,116,68,888,8007096,11776656,13262,2003,12
153.02107,-27.47013,147.32499,-42.88055,BRISBANE,HOBART,Dec-03,7455,62,78.8,1791,13351905,16935696,9456,2003,12
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Dec-03,33394,340,78,797,26615018,34140292,42836,2003,12
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Dec-03,208224,1610,78.5,1381,287557344,366090671,265091,2003,12
153.02107,-27.47013,142.13649,-34.20684,BRISBANE,NEWCASTLE,Dec-03,5584,182,76,614,3428576,4512900,7350,2003,12
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Dec-03,28325,186,89.1,3615,102394875,114978690,31806,2003,12
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Dec-03,10438,96,80.4,895,9342010,11615310,12978,2003,12
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Dec-03,26547,351,75.4,518,13751346,18247586,35227,2003,12
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Dec-03,343818,2371,80.6,753,258894954,321147723,426491,2003,12
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Dec-03,53158,518,77.2,1112,59111696,76536736,68828,2003,12
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Dec-03,9865,165,63.4,1677,16543605,26110890,15570,2003,12
122.2359,-17.9614,149.18681,-21.14434,CAIRNS,MELBOURNE,Dec-03,20817,194,65.5,2311,48108087,73418159,31769,2003,12
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Dec-03,78994,535,70.5,1971,155697174,220771710,112010,2003,12
122.2359,-17.9614,150.92905,-31.09048,CAIRNS,TOWNSVILLE,Dec-03,7437,275,61.36644938,284,2112108,3441796,12119,2003,12
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Dec-03,61345,686,74,470,28832150,38937620,82846,2003,12
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Dec-03,63885,1521,63.7,236,15076860,23659944,100254,2003,12
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Dec-03,19660,387,82.7,443,8709380,10526123,23761,2003,12
130.84178,-12.46283,149.18681,-21.14434,DARWIN,MELBOURNE,Dec-03,2530,25,65.7,3131,7921430,12063743,3853,2003,12
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Dec-03,12558,104,78.9,3155,39620490,50227600,15920,2003,12
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Dec-03,10890,415,73.7,412,4486680,6090184,14782,2003,12
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Dec-03,9978,572,54.77301422,310,3093180,5647270,18217,2003,12
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Dec-03,127178,831,90.4,680,86481040,95661720,140679,2003,12
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Dec-03,84501,796,85.1,618,52221618,61383468,99326,2003,12
147.32499,-42.88055,148.0482,-22.0018,HOBART,SYDNEY,Dec-03,18185,192,81.9,1039,18894215,23082424,22216,2003,12
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Dec-03,11728,196,68.1,538,6309664,9271354,17233,2003,12
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Dec-03,14001,207,65.5,1250,17501250,26737500,21390,2003,12
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Dec-03,53014,514,79.8,476,25234664,31614492,66417,2003,12
147.15714,-41.42983,148.0482,-22.0018,LAUNCESTON,SYDNEY,Dec-03,13167,130,77.3,914,12034638,15573646,17039,2003,12
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Dec-03,8096,323,70.6,378,3060288,4336416,11472,2003,12
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Dec-03,75105,566,77.5,1330,99889650,128928870,96939,2003,12
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Dec-03,9419,399,67,457,4304483,6423592,14056,2003,12
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,NEWCASTLE,Dec-03,10883,218,74.1,836,9098188,12284184,14694,2003,12
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Dec-03,109790,658,82.4,2706,297091740,360682740,133290,2003,12
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Dec-03,485706,3031,80.4,706,342908436,426345634,603889,2003,12
148.0482,-22.0018,148.0482,-22.0018,PERTH,PORT HEDLAND,Dec-03,7288,147,72.03004546,1312,9561856,13274816,10118,2003,12
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Dec-03,105456,606,85.8,3284,346317504,403843332,122973,2003,12
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Dec-03,12742,124,79.1,1454,18526868,23435572,16118,2003,12
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Dec-03,26715,244,85.3,837,22360455,26214840,31320,2003,12
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Dec-03,9529,108,76.2,1690,16104010,21138520,12508,2003,12
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Dec-03,8343,366,64.3,367,3061881,4763293,12979,2003,12
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Jan-04,6512,63,77.7,1316,8569792,11028080,8380,2004,1
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Jan-04,39376,310,87,1622,63867872,73434428,45274,2004,1
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Jan-04,13740,153,62.6,972,13355280,21332484,21947,2004,1
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Jan-04,0,0,0,2619,0,0,0,2004,1
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Jan-04,10447,80,90.4,1607,16788329,18565671,11553,2004,1
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Jan-04,128021,1108,76.9,643,82317503,107042782,166474,2004,1
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Jan-04,45456,378,83.1,2120,96366720,115983080,54709,2004,1
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PORT LINCOLN,Jan-04,8819,549,58.1,246,2169474,3732066,15171,2004,1
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Jan-04,117973,973,80.7,1167,137674491,170495199,146097,2004,1
146.91647,-36.08078,148.0482,-22.0018,ALBURY,SYDNEY,Jan-04,8478,337,68.4,452,3832056,5601636,12393,2004,1
133.8807,-23.698,130.84178,-12.46283,ALICE SPRINGS,DARWIN,Jan-04,0,0,0,1305,0,0,0,2004,1
133.8807,-23.698,148.0482,-22.0018,ALICE SPRINGS,SYDNEY,Jan-04,13862,127,71.4,2022,28028964,39261174,19417,2004,1
133.8807,-23.698,148.0482,-22.0018,BALLINA,SYDNEY,Jan-04,7302,280,70.4,612,4468824,6350112,10376,2004,1
153.02107,-27.47013,122.2359,-17.9614,BRISBANE,CAIRNS,Jan-04,76669,697,69.1,1391,106646579,154438557,111027,2004,1
153.02107,-27.47013,149.12899,-35.282,BRISBANE,CANBERRA,Jan-04,32887,368,70.6,956,31439972,44558204,46609,2004,1
153.02107,-27.47013,130.84178,-12.46283,BRISBANE,DARWIN,Jan-04,17274,154,75.6,2852,49265448,65159644,22847,2004,1
153.02107,-27.47013,153.39999,-28.01667,BRISBANE,HAMILTON ISLAND,Jan-04,9942,125,70.4,888,8828496,12533232,14114,2004,1
153.02107,-27.47013,147.32499,-42.88055,BRISBANE,HOBART,Jan-04,7779,62,85.9,1791,13932189,16226460,9060,2004,1
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MACKAY,Jan-04,32625,348,74.6,797,26002125,34857592,43736,2004,1
153.02107,-27.47013,149.18681,-21.14434,BRISBANE,MELBOURNE,Jan-04,218993,1586,84.4,1381,302429333,358359833,259493,2004,1
153.02107,-27.47013,142.13649,-34.20684,BRISBANE,NEWCASTLE,Jan-04,5154,169,77.6,614,3164556,4080030,6645,2004,1
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PERTH,Jan-04,28705,186,90.4,3615,103768575,114776250,31750,2004,1
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,PROSERPINE,Jan-04,11594,98,87.6,895,10376630,11839060,13228,2004,1
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,ROCKHAMPTON,Jan-04,25547,347,72.6,518,13233346,18239298,35211,2004,1
153.02107,-27.47013,148.0482,-22.0018,BRISBANE,SYDNEY,Jan-04,337834,2362,81.8,753,254389002,310806774,412758,2004,1
153.02107,-27.47013,150.92905,-31.09048,BRISBANE,TOWNSVILLE,Jan-04,50769,509,74.6,1112,56455128,75711632,68086,2004,1
122.2359,-17.9614,148.0482,-22.0018,BROOME,PERTH,Jan-04,9382,166,60.9,1677,15733614,25850955,15415,2004,1
122.2359,-17.9614,149.18681,-21.14434,CAIRNS,MELBOURNE,Jan-04,26446,206,79.9,2311,61116706,76477923,33093,2004,1
122.2359,-17.9614,148.0482,-22.0018,CAIRNS,SYDNEY,Jan-04,79777,528,73.2,1971,157240467,214777899,108969,2004,1
122.2359,-17.9614,150.92905,-31.09048,CAIRNS,TOWNSVILLE,Jan-04,6531,305,54.72599296,284,1854804,3389256,11934,2004,1
149.12899,-35.282,149.18681,-21.14434,CANBERRA,MELBOURNE,Jan-04,52929,646,68.8,470,24876630,36174960,76968,2004,1
149.12899,-35.282,148.0482,-22.0018,CANBERRA,SYDNEY,Jan-04,50021,1203,62.5,236,11804956,18902420,80095,2004,1
153.11414,-30.29628,148.0482,-22.0018,COFFS HARBOUR,SYDNEY,Jan-04,19310,388,79.2,443,8554330,10804327,24389,2004,1
130.84178,-12.46283,149.18681,-21.14434,DARWIN,MELBOURNE,Jan-04,3589,34,65.8,3131,11237159,17067081,5451,2004,1
130.84178,-12.46283,148.0482,-22.0018,DARWIN,SYDNEY,Jan-04,12935,108,76.5,3155,40809925,53347895,16909,2004,1
146.34639,-41.18056,149.18681,-21.14434,DEVONPORT,MELBOURNE,Jan-04,11597,455,71.8,412,4777964,6659156,16163,2004,1
148.60111,-32.25694,148.0482,-22.0018,DUBBO,SYDNEY,Jan-04,7928,472,53.05139186,310,2457680,4632640,14944,2004,1
153.39999,-28.01667,148.0482,-22.0018,GOLD COAST,SYDNEY,Jan-04,140020,899,91.8,680,95213600,103765280,152596,2004,1
147.32499,-42.88055,149.18681,-21.14434,HOBART,MELBOURNE,Jan-04,89541,809,88,618,55336338,62906838,101791,2004,1
147.32499,-42.88055,148.0482,-22.0018,HOBART,SYDNEY,Jan-04,19209,190,87.4,1039,19958151,22841376,21984,2004,1
121.46584,-30.74889,148.0482,-22.0018,KALGOORLIE,PERTH,Jan-04,10060,207,54.7,538,5412280,9887364,18378,2004,1
116.846,-20.736,148.0482,-22.0018,KARRATHA,PERTH,Jan-04,14054,183,69.2,1250,17567500,25393750,20315,2004,1
147.15714,-41.42983,149.18681,-21.14434,LAUNCESTON,MELBOURNE,Jan-04,56522,510,85.3,476,26904472,31554516,66291,2004,1
147.15714,-41.42983,148.0482,-22.0018,LAUNCESTON,SYDNEY,Jan-04,17248,160,84,914,15764672,18764420,20530,2004,1
149.18681,-21.14434,122.2359,-17.9614,MELBOURNE,BURNIE,Jan-04,8215,362,64.1,378,3105270,4842936,12812,2004,1
149.18681,-21.14434,153.39999,-28.01667,MELBOURNE,GOLD COAST,Jan-04,86216,557,89,1330,114667280,128904930,96921,2004,1
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,MILDURA,Jan-04,7669,344,63.5,457,3504733,5517818,12074,2004,1
149.18681,-21.14434,142.13649,-34.20684,MELBOURNE,NEWCASTLE,Jan-04,11447,231,75.9,836,9569692,12605208,15078,2004,1
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,PERTH,Jan-04,111108,648,85.7,2706,300658248,350941140,129690,2004,1
149.18681,-21.14434,148.0482,-22.0018,MELBOURNE,SYDNEY,Jan-04,467154,2884,80.8,706,329810724,408250854,578259,2004,1
148.0482,-22.0018,148.0482,-22.0018,PERTH,PORT HEDLAND,Jan-04,6826,139,71.80727961,1312,8955712,12471872,9506,2004,1
148.0482,-22.0018,148.0482,-22.0018,PERTH,SYDNEY,Jan-04,109886,599,88.1,3284,360865624,409593616,124724,2004,1
148.0482,-22.0018,149.18681,-21.14434,SUNSHINE COAST,MELBOURNE,Jan-04,13861,122,86.9,1454,20153894,23179668,15942,2004,1
148.0482,-22.0018,148.0482,-22.0018,SUNSHINE COAST,SYDNEY,Jan-04,28601,259,86.7,837,23939037,27605934,32982,2004,1
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,TOWNSVILLE,Jan-04,9351,106,75.2,1690,15803190,21023600,12440,2004,1
148.0482,-22.0018,150.92905,-31.09048,SYDNEY,WAGGA WAGGA,Jan-04,7409,332,62.8,367,2719103,4326563,11789,2004,1
138.59863,-34.92866,133.8807,-23.698,ADELAIDE,ALICE SPRINGS,Feb-04,6090,58,78.8,1316,8014440,10170048,7728,2004,2
138.59863,-34.92866,153.02107,-27.47013,ADELAIDE,BRISBANE,Feb-04,34667,291,80.8,1622,56229874,69561092,42886,2004,2
138.59863,-34.92866,149.12899,-35.282,ADELAIDE,CANBERRA,Feb-04,13440,139,67.8,972,13063680,19277676,19833,2004,2
138.59863,-34.92866,130.84178,-12.46283,ADELAIDE,DARWIN,Feb-04,0,0,0,2619,0,0,0,2004,2
138.59863,-34.92866,153.39999,-28.01667,ADELAIDE,GOLD COAST,Feb-04,9442,75,87,1607,15173294,17435950,10850,2004,2
138.59863,-34.92866,149.18681,-21.14434,ADELAIDE,MELBOURNE,Feb-04,127084,1053,80,643,81715012,102111615,158805,2004,2
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PERTH,Feb-04,39325,351,77.6,2120,83369000,107441600,50680,2004,2
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,PORT LINCOLN,Feb-04,9255,548,59.8,246,2276730,3806604,15474,2004,2
138.59863,-34.92866,148.0482,-22.0018,ADELAIDE,SYDNEY,Feb-04,108268,878,79.3,1167,126348756,159371355,136565,2004,2
